sensor_x,sensor_y,sensor_z
385.84427231498375,738.502623719808,410.0
386.4510742057825,738.5107546322754,410.0
385.1101657015358,738.9286784811935,410.0
386.5146248326736,739.4389913083216,410.0
386.5425843885547,738.4628314498822,410.0
385.5682472001122,739.3998563794468,410.0
386.6495126923849,737.6402479979233,410.0
385.2171492596066,738.3343756056713,410.0
386.69335544075074,738.6805586973305,410.0
385.78344173868834,737.6272644292362,410.0
386.8223673717199,738.5781825035244,410.0
385.98019843988646,738.0613915232697,410.0
386.21468531632684,739.4054463564976,410.0
385.6090463995597,738.0019769859327,410.0
385.8481688621083,738.9648631166589,410.0
386.7838525200402,739.3392648329577,410.0
386.50947761352654,739.123261139123,410.0
386.4364016536879,739.327877443213,410.0
386.76042151489025,738.0113533729959,410.0
385.9942156616425,738.7635753548187,410.0
385.387827659838,737.9373580701802,410.0
386.58051917660066,737.7246761435417,410.0
386.78997039612057,738.830570941826,410.0
386.25064956699896,738.487395304459,410.0
386.25710505809366,737.6517807737915,410.0
386.0641046355021,739.3889184457108,410.0
386.3077178625995,739.030331602379,410.0
386.4006488298725,738.8771750235114,410.0
386.2190313422926,737.5295790257848,410.0
385.52954913924907,737.9319478742794,410.0
385.2935949295076,739.1019694175808,410.0
385.5907472161271,738.4951889300398,410.0
386.42857724726696,738.3865209472119,410.0
385.4505930108788,739.2297973146057,410.0
386.0079359876735,738.8516286762906,410.0
386.7214144562189,739.0748058650379,410.0
385.0372625637737,738.883515961024,410.0
385.4510912816164,739.3941792543732,410.0
386.0235749334748,737.9480195365002,410.0
385.77262208744827,737.850183325257,410.0
385.82819442743636,737.9273198695615,410.0
385.89436366106776,739.1827851390202,410.0
386.54758289805454,737.9439284694593,410.0
386.1006483291776,738.7954506561053,410.0
384.99153345440146,739.3129508236283,410.0
384.92629001115324,737.5684108998987,410.0
384.9531201566985,739.3868525029968,410.0
385.9524880698382,739.1092418990189,410.0
385.0964427442713,738.5337850466135,410.0
385.0577495133089,737.7382334767857,410.0
385.8551278214505,738.3025305062332,410.0
386.72844401455546,737.7741845759929,410.0
385.0375039410328,737.5984763430304,410.0
385.91132340834946,738.606929200586,410.0
386.0572488552575,738.5382465684903,410.0
385.3138449418354,738.7504711922071,410.0
385.00991987489215,738.2744618811347,410.0
385.8161441464145,737.5495441311094,410.0
386.09785850073433,738.4352786881699,410.0
386.4326536420358,737.6759229277401,410.0
386.6343172114306,739.1916327777691,410.0
385.95438164114756,738.6143948401127,410.0
384.9414802380626,739.3451493863009,410.0
386.58351416262644,738.1375416934926,410.0
385.28668207367986,738.7103253142028,410.0
385.03415051154815,738.3859615944243,410.0
385.7577036258254,738.1074241822151,410.0
385.1760599403485,737.9847755424126,410.0
385.2082435308392,739.0082625598674,410.0
385.38300150175866,738.4738726926304,410.0
385.35690484414425,738.6742672922304,410.0
385.981295554436,737.8126459832276,410.0
386.09514259960497,739.3839125945794,410.0
386.82492633684893,738.5685287656515,410.0
386.25470670095257,739.177647321105,410.0
385.44138579641447,737.5270914558192,410.0
385.8662504234003,737.5812378037348,410.0
385.2135514213195,738.6703787777317,410.0
386.45822134412924,737.8705699808824,410.0
385.68324483761603,738.4581699010986,410.0
385.5698668429567,738.9596707384798,410.0
385.92303615620534,739.3505607191431,410.0
386.2933124021178,738.4973917448058,410.0
386.0269633461207,738.3444799420038,410.0
385.65020102042683,738.6544146797416,410.0
385.38597300590493,739.0805155232025,410.0
384.92419346926874,738.4311570885885,410.0
385.82295571691407,738.8631486045927,410.0
385.8047839368339,739.460451724055,410.0
386.0704455803706,738.4240836783946,410.0
386.4503032259605,737.8872679224384,410.0
386.2571447793014,737.6539168718032,410.0
385.4755377004441,739.4407126187801,410.0
385.9998363472465,739.0396657378815,410.0
385.72131784171563,738.9465003656026,410.0
386.1860713138192,739.2296784597964,410.0
385.77880155843405,738.9126454852187,410.0
386.5638460628542,737.7369021836919,410.0
386.26953589692147,738.6497846722741,410.0
385.1381682388597,738.125326350565,410.0
385.1496678062884,737.9753547495972,410.0
385.0941816259393,738.943298285807,410.0
385.65038126032726,739.4152327195259,410.0
385.3496355087255,739.4285973097016,410.0
384.9062052485582,739.357756081675,410.0
385.6080112942704,738.5766113795831,410.0
385.75008420094116,739.478440693091,410.0
385.61844535518924,737.8029653527293,410.0
386.534423494753,739.3435449950792,410.0
385.5002094004518,738.6491796535382,410.0
386.2884511831239,737.6453519943366,410.0
385.28357609669905,737.9999153968811,410.0
386.2907921123226,739.4645307257698,410.0
385.67435547400083,737.6082433370227,410.0
385.70837091974084,738.9344070109652,410.0
386.77446613967135,738.1016625254106,410.0
385.2883742497534,738.2046708281744,410.0
386.0368870111915,737.9842072460459,410.0
386.78417528778476,738.580683189915,410.0
386.81234082909884,737.5311215404226,410.0
385.97542897976246,738.19476029979,410.0
386.1231762462571,737.816120597267,410.0
386.25457811981147,739.2435497542411,410.0
386.2727213594155,737.5887058914343,410.0
386.282178097255,737.704584157976,410.0
384.95186768475776,737.6005613770385,410.0
385.26619548892586,739.0486947743123,410.0
386.1537187731676,738.3908370611754,410.0
384.9668396303266,737.7216849005925,410.0
385.4435304457134,737.8951210619202,410.0
384.98095669676854,738.7197560769728,410.0
385.3463765449618,738.8217526790563,410.0
386.10711016092284,738.0030871202869,410.0
385.33089809885513,737.5701775203446,410.0
386.5113573900678,738.3169503958534,410.0
386.08062702494556,738.6130009563626,410.0
385.8041328812756,738.0006934096702,410.0
385.73178789173176,738.398485201569,410.0
385.7100829103013,739.2051639577081,410.0
386.8136488045609,737.8712420572912,410.0
385.84974207145075,738.8023833257625,410.0
384.88066478163216,738.8827941904318,410.0
385.26155777150217,739.3934140255961,410.0
386.09657927424286,739.4422782598818,410.0
386.38817094194525,739.3814547223577,410.0
386.4489707993836,738.9903589775872,410.0
385.58381531489835,738.3204006790103,410.0
385.86450202890995,739.387908252028,410.0
385.52063142215917,738.2598139514838,410.0
385.5338567235287,739.4600970893296,410.0
386.2692545685986,738.2612849541856,410.0
385.38256790142725,737.6579622150438,410.0
386.7502238199721,737.6163006619944,410.0
385.5095187880996,737.6589672108469,410.0
386.41567551081687,739.1957958687511,410.0
386.6739846756228,737.7422007563317,410.0
385.94260470517145,739.1180974380878,410.0
386.39921286982184,739.3350676741244,410.0
386.07964387933185,738.1101060756847,410.0
386.21020320598524,739.0898228886417,410.0
386.0297411218898,737.8077341437712,410.0
385.3547228232037,738.3940165416183,410.0
385.1581560180699,737.6074232350398,410.0
386.66510766030314,738.4849930065604,410.0
384.860328787399,738.7211028253378,410.0
385.2881695468561,739.2378727961187,410.0
385.455161996802,738.4667259093659,410.0
385.7694921304281,737.9054538037793,410.0
385.5227464430524,738.858308058529,410.0
385.31743469006983,738.748202585267,410.0
386.471833233441,739.0709521339735,410.0
384.8449016226375,738.541598961086,410.0
386.4575084921138,738.0835227774743,410.0
385.69661296768476,738.4281392538268,410.0
385.145733663007,737.951088586012,410.0
385.4329731236736,737.5706700451085,410.0
385.6974602411471,737.5675304830204,410.0
384.9767397231316,738.442992593516,410.0
386.68643739457326,739.1364624381166,410.0
385.91221825240234,738.5750120283145,410.0
386.4804289462132,738.1560100839473,410.0
385.1736289417651,737.8124903378015,410.0
385.57322921126615,737.5282523800292,410.0
386.81633900232976,738.2821418176934,410.0
386.1158751466707,739.4598839892717,410.0
386.3657070147971,737.997037068581,410.0
385.2686728320703,737.5233952227824,410.0
386.6022697340068,738.8297915222948,410.0
385.9420314383298,738.2250685912142,410.0
385.94163824137075,737.5404094604502,410.0
385.96141253728257,738.4063640146628,410.0
385.3907914553829,738.647591738111,410.0
385.8781422412714,737.7349096374206,410.0
