sensor_x,sensor_y,sensor_z
1209.4737259923434,865.6909542502547,165.0
1215.101273561882,860.9058764224965,156.0
1207.5010516187813,866.2879166039177,165.0
1210.3871294412675,860.4845006768738,165.0
1212.867372155558,859.2175127561102,165.0
1212.6385059464008,862.122037275341,165.0
1215.6858201466548,860.3833848996707,156.0
1204.1669954213971,862.162437606696,165.0
1209.494881380781,859.920061003947,165.0
1209.837811237055,859.5589099074184,165.0
1213.4834051153332,867.8586972690777,165.0
1205.1994337695235,869.9281666053822,165.0
1206.7887735813244,860.9869175064105,165.0
1210.4241979178796,864.7744316477464,165.0
1213.09760252063,861.2869170273111,165.0
1206.8002280352819,863.6873624961015,165.0
1211.3473831241245,862.5361794951103,165.0
1215.5921458297191,870.5337865685161,156.0
1215.0436813082047,866.7461736251154,156.0
1214.0511064085833,867.4121453982772,165.0
1213.8805766625474,866.2467703164344,165.0
1204.4288132279949,870.4902357855585,165.0
1211.4522342727398,871.203708134526,165.0
1204.4640840109348,871.8795729829587,165.0
1205.4822437252872,860.0952908887589,165.0
1211.716167351135,863.9404320281119,165.0
1212.9716926082174,863.2112728573973,165.0
1208.4710674084954,867.2793077907518,165.0
1211.0435062784766,871.2509914190304,165.0
1215.463200204239,865.940380589041,156.0
1209.8152972920786,860.4767763873293,165.0
1215.3586434508877,869.5578295143188,156.0
1213.0350583727827,859.5706499139609,165.0
1206.4203431691694,863.0349783892333,165.0
1208.0989804209764,859.9710186567711,165.0
1206.3774019167836,863.1979438337069,165.0
1209.0042414804077,863.3525919961029,165.0
1213.9412805420216,866.4753300622373,165.0
1211.6134987304674,861.401365853707,165.0
1211.057839483046,862.4284474738607,165.0
1206.7025543942354,861.2925856874659,165.0
1215.7340465706898,861.3281370359053,156.0
1213.8272182246337,868.443204112007,165.0
1208.4055638517902,865.6462288007109,165.0
1205.5219192996676,865.7530712593218,165.0
1211.3416471859757,865.3441894355863,165.0
1209.0012676338222,870.3591722413453,165.0
1208.7404845103206,863.8941882558642,165.0
1207.605732260009,869.7931371503297,165.0
1206.0335687269546,861.7653270097684,165.0
1205.801394981902,863.2357955424676,165.0
1210.9643504011326,870.4811381219013,165.0
1202.9990311272709,870.8363230711034,165.0
1205.289137402185,871.4144229490822,165.0
1215.630194690499,871.7119113954736,156.0
1206.9224074673077,866.8982704440181,165.0
1205.4769552797554,865.798825630202,165.0
1207.5989129786826,861.8003218269495,165.0
1210.373355105367,864.9594079172316,165.0
1203.5817830965352,865.9963673482416,165.0
1214.934580451693,863.4677776450528,165.0
1210.9751208490159,871.0210495858311,165.0
1215.4375015214296,861.5555654874387,156.0
1205.3468609394815,869.5059387606356,165.0
1215.084712882861,864.9119204902256,156.0
1210.3287262677666,864.0724676821495,165.0
1208.400857495683,860.2013258847013,165.0
1215.8239593963317,866.4355736182828,156.0
1210.11562309377,861.4381941357441,165.0
1204.4727182689355,866.2825191304167,165.0
1207.1694378671614,862.4950624581761,165.0
1203.4682959846207,862.4892355847012,165.0
1207.4630077410768,867.8769600081392,165.0
1214.4132796580152,870.3791627017845,165.0
1211.2095802124716,867.8108645311979,165.0
1215.4875176241699,861.7010239999714,156.0
1205.0066299359491,864.1124476979679,165.0
1206.78848275315,872.0417488352805,165.0
1207.9186491045461,861.2423534849878,165.0
1207.2595769761974,868.323927726267,165.0
1213.0096173124775,869.1954967721792,165.0
1212.123288641816,866.2487669523312,165.0
1208.1698418554968,862.2126843426604,165.0
1215.2829093630585,859.706794902643,156.0
1206.651867196478,865.8336322433362,165.0
1206.1871822092846,860.5672687271484,165.0
1213.4433692249338,863.6600142241687,165.0
1205.506346534962,869.1371521355442,165.0
1207.967077045668,861.9914937116354,165.0
1203.5567245912107,868.8487572236294,165.0
1207.524480964441,869.3851550311898,165.0
1211.2077141277516,869.7011322574808,165.0
1204.1374143744708,868.5491996684648,165.0
1207.6183590191345,867.2177395306795,165.0
1209.900252076932,864.0520954140123,165.0
1203.8748656999321,867.7673748631432,165.0
1208.0475517186949,862.278077176043,165.0
1208.9008925950295,868.3196629703078,165.0
1214.3911034176758,869.6185101914546,165.0
1212.4772417132501,863.2710882587777,165.0
1205.097177155649,867.2046429386107,165.0
1212.1685168055633,870.8101390845454,165.0
1215.8938202108293,867.5503114451571,156.0
1211.7559506355246,863.8987031356669,165.0
1204.535184974579,864.7030905273926,165.0
1211.6919772308063,867.4918153194545,165.0
1209.8630813772997,869.3865896009696,165.0
1211.2661587514383,867.7134894874313,165.0
1206.706080028194,865.0293570056916,165.0
1210.6064521978408,862.4324342812548,165.0
1212.956415270244,862.7255436270954,165.0
1214.6019520554835,868.6346967848826,165.0
1211.9293121513222,868.9844327521962,165.0
1213.2668569132823,867.1192632555521,165.0
1205.4570287243546,864.4732505318163,165.0
1204.5983564159899,864.3684856336745,165.0
1215.9268041261878,864.0959819325303,156.0
1215.9268742412648,871.75988809961,156.0
1212.9564728771718,862.0968027948169,165.0
1212.2747436684517,866.1111967818657,165.0
1211.7315017084504,864.8926993526208,165.0
1210.087264825818,864.6331281661654,165.0
1212.3699864291007,863.6821367660947,165.0
1207.2374551643134,866.5090532905525,165.0
1213.4755579413425,862.6032546651534,165.0
1204.2572172219827,864.4328102922709,165.0
1213.8564637207016,860.9508507015811,165.0
1204.581255444972,871.2912260914887,165.0
1211.8783400309894,869.0204026536153,165.0
1203.0619808289068,860.3015331990603,165.0
1215.8897422580003,864.3062602339102,156.0
1213.6029527756207,866.6996708728856,165.0
1206.8999489795171,865.2060174133101,165.0
1212.1316730709482,866.6717310742654,165.0
1215.0000230980581,859.8103834594815,156.0
1204.8772701443245,870.8931699271566,165.0
1210.8567155791254,861.2843760881111,165.0
1205.9592990378883,867.575762972387,165.0
1205.7069736616245,864.3049336184231,165.0
1206.4485096888377,860.692877917725,165.0
1210.37367678216,861.3483500082043,165.0
1213.6663256948025,867.8306768980776,165.0
1212.0296370897922,867.4227795277421,165.0
1212.2973796827482,863.2355390035343,165.0
1203.3846357209977,860.2077938043635,165.0
1214.0959294679158,865.4245900169617,165.0
1210.2451997785697,859.3447786142297,165.0
1214.8466190340648,862.800477909184,165.0
1204.7250413462605,869.2040742063531,165.0
1211.2221434408693,862.6942098666591,165.0
1212.5301764271965,864.5094906594674,165.0
1214.9494473988107,868.9379951763761,165.0
1205.6540858497224,861.4596861062147,165.0
1206.301674699212,864.2095521474697,165.0
1211.2974105503254,867.3560097037932,165.0
1208.0128132905947,871.8038084917275,165.0
1210.8766726219262,859.798016886358,165.0
1205.4049069773002,869.7716811583233,165.0
1210.7309559333694,865.8924245846113,165.0
1207.6537358246603,861.6536249946779,165.0
1214.9321971558127,868.2162516128523,165.0
1207.5257154248163,863.7074934176471,165.0
1208.9059390536577,871.3206253653834,165.0
1207.6475577097326,866.1225327859862,165.0
1208.42823790216,863.4558542368308,165.0
1214.2525032040994,865.5745897972631,165.0
1212.8751994816741,861.2279403252811,165.0
1204.7408621890022,864.7539552515717,165.0
1213.3666282200484,866.3257425955741,165.0
1210.4043570835524,860.4043741233257,165.0
1215.273979758403,866.9334735057458,156.0
1212.7726670133677,860.1562396942634,165.0
1215.2105009915258,869.7529979349682,156.0
1205.253003012886,859.5472111245759,165.0
1203.6545596887004,861.2497973729211,165.0
1204.0405786717483,863.206539758963,165.0
1211.3362630776176,863.43754610211,165.0
1204.7096445368945,870.2950421588175,165.0
1207.1448275780458,867.2371414455845,165.0
1213.5608176913624,871.4943658443951,165.0
1211.9274971045766,859.9119071573283,165.0
1213.4016541886858,859.9357098603688,165.0
1204.4682558462227,865.4163725731258,165.0
1213.6013482541773,871.9362385615387,165.0
1215.0608269502088,866.1930208198064,156.0
1213.0602040924523,872.0459573354979,165.0
1215.882995655194,860.1046438536396,156.0
1210.1485391579315,866.5977437549462,165.0
1212.3432632446863,864.7135191654704,165.0
1211.8074292730803,859.840662895038,165.0
1207.6054998232007,869.0657012726865,165.0
1214.21706581867,865.4076603284146,165.0
1210.0215254217248,870.078098336656,165.0
1203.811458131884,869.9566430208296,165.0
1204.7959551617982,860.1943252081471,165.0
1211.3195417679615,867.3770208201704,165.0
1204.069905419609,870.8180016063824,165.0
1209.5021769356376,867.3171113639758,165.0
1207.2383902649578,860.4858442384642,165.0
1213.8299152636027,861.7607028214733,165.0
1207.5404626394538,872.1518813363382,165.0
1214.8626716427498,867.9615743548943,165.0
1204.5096581294965,870.4644244708431,165.0
1205.5428550482227,869.7560673236727,165.0
1207.6188928941801,861.8164039327627,165.0
1212.1084734046447,863.4738583404383,165.0
1203.1176442294586,865.8170185252696,165.0
1203.6623749921043,863.3794466003845,165.0
1211.2687848526932,869.5423004584923,165.0
1211.8668937850225,868.7707944936884,165.0
1204.0694910004065,869.8179180402004,165.0
1203.5343502517974,868.7570803297679,165.0
1206.0041759330036,868.3016982165576,165.0
1212.144696204219,864.8875436830082,165.0
1209.0630402317556,860.877424492837,165.0
1204.5743294637934,865.913591103027,165.0
1210.6177835558265,862.4689449457179,165.0
1205.6858075166292,866.6798765352253,165.0
1215.4482787951436,870.457814661978,156.0
1214.8764361691747,869.9705269692998,165.0
1208.9354081111292,862.7265474173738,165.0
1204.096255095268,870.9160840466404,165.0
1207.625106735377,868.2885603572354,165.0
1204.6326114885221,867.9273100733781,165.0
1203.945270082523,861.877078517031,165.0
1211.9613313013049,871.6684530870255,165.0
1204.2722420187067,869.858024254517,165.0
1215.128731710847,864.1264433305944,156.0
1211.735547466957,862.2348408043916,165.0
1210.1472423545433,867.9631324972502,165.0
1213.1151058473217,870.7694897168725,165.0
1213.7552534918887,860.5137950006615,165.0
1207.5405402161084,866.9508020769255,165.0
1211.048323104636,864.0979528222371,165.0
1204.0433057633845,859.5387300668654,165.0
1212.1442251813994,859.4763485194721,165.0
1204.0857479471993,860.7201780512445,165.0
1214.8615398296154,864.6857646583424,165.0
