sensor_x,sensor_y,sensor_z
1234.2373909778348,1016.4695146050847,182.0
1234.2074020492964,1019.9709118207941,182.0
1235.1743013633868,1012.4446631827407,182.0
1233.4362653462938,1017.1026578317314,182.0
1235.0879537371134,1017.2353269020724,182.0
1238.4158372899392,1018.4264153317653,182.0
1234.2019082028428,1012.8239144527837,182.0
1231.204320929681,1017.0320573056694,182.0
1233.4092841989745,1017.2997322727789,182.0
1231.7040445610899,1017.3384373212333,182.0
1231.3800884181658,1019.5402281262853,182.0
1236.1638920721964,1017.7816507539272,182.0
1235.747982145843,1012.7813796229975,182.0
1236.7515712102686,1012.6401481062699,182.0
1229.9848491433684,1018.1680774746609,182.0
1237.587720031166,1015.9711360077822,182.0
1236.1544558923588,1017.1652334866396,182.0
1233.1349815311962,1015.1088280016761,182.0
1238.080874679819,1013.7382436422442,182.0
1236.2210056920765,1012.8188449184092,182.0
1233.757538839608,1019.5517580147564,182.0
1237.0151202071481,1017.3903002001418,182.0
1233.6953963618553,1014.6147840197847,182.0
1238.3632934732864,1012.0788080318702,182.0
1230.7659836514006,1014.9024321501663,182.0
1236.4550052919064,1018.7961504760967,182.0
1236.5171252454356,1016.0638196471913,182.0
1231.205070841915,1019.5415943141763,182.0
1236.5191156434096,1016.8863696587478,182.0
1230.0999880804725,1016.2113529843484,182.0
1233.4002895977703,1015.8928365639632,182.0
1231.8317679823892,1015.1757863467527,182.0
1235.920202261973,1019.9544137113331,182.0
1230.127493665516,1012.4282082057749,182.0
1235.9208266057387,1016.5043840645433,182.0
1236.3821928496573,1016.0888228892006,182.0
1232.277313658471,1017.519226831647,182.0
1234.3349653927683,1015.665438841901,182.0
1233.7671610882073,1012.7074554185973,182.0
1232.0597988220447,1014.751373682283,182.0
1234.4643799995174,1017.5676629018272,182.0
1235.345514050399,1012.0230820929011,182.0
1233.5513835553404,1018.7418078866565,182.0
1238.553817600505,1013.5498681849233,182.0
1233.6729707076029,1018.3003283004188,182.0
1230.9832685855513,1014.4836066568062,182.0
1233.599881905361,1014.5441790771545,182.0
1236.0765384053173,1019.7851296330108,182.0
1229.779453039011,1017.1186414707427,182.0
1234.1972825844236,1015.2814264761558,182.0
1232.0561938997575,1019.602274552455,182.0
1237.9238216356905,1018.172892970866,182.0
1233.4150280026297,1012.055280737056,182.0
1234.0541525455405,1017.6433284944193,182.0
1236.1706405707905,1014.1802403278717,182.0
1235.1252517502844,1014.3988485027013,182.0
1231.3318537578036,1013.3000137679838,182.0
1236.157427318395,1016.1218646633407,182.0
