sensor_x,sensor_y,sensor_z
497.1030039162593,514.6024941466549,323.0
494.9475177147146,514.5709947163186,329.0
496.0381075958158,511.7048402057468,323.0
496.2263231721091,516.836660400688,323.0
499.91916778540855,515.6758976063398,323.0
496.5895976628039,515.9099884997956,323.0
499.33144707786806,513.0871660603239,323.0
497.83783492013936,514.6353521786475,323.0
494.2289375619573,511.70698803213725,329.0
495.0431330624931,517.0674397151647,323.0
498.97033747526064,512.9709560947429,323.0
495.1168012291982,514.5920401115792,323.0
497.8429173008498,514.8774531144958,323.0
495.2668471431937,514.8641829698754,323.0
497.0344743015759,513.2103405946654,323.0
498.80749221569226,515.5894913257578,323.0
496.09447552170644,512.2420917947355,323.0
494.9421955299253,513.6028906689669,329.0
494.6961659716098,516.3627142539578,329.0
497.5845533976572,517.1775171136685,323.0
495.5593074091135,513.2293788615476,323.0
499.3042325221796,516.4431873428796,323.0
497.69553268720273,513.5058606241881,323.0
494.17317537275113,513.9191710393926,329.0
498.989843507388,512.7319952055898,323.0
495.94557972387764,515.7499349272458,323.0
496.915825731741,512.6373694921238,323.0
499.12757295641586,516.6208311116646,323.0
494.8941071517327,512.160853554446,329.0
496.7019785405091,516.4693144981032,323.0
500.0255319453727,513.3609913085832,323.0
494.1925510543405,513.8529908489832,329.0
498.9640199351716,512.7330911570962,323.0
500.0856139896332,512.0549997369117,323.0
499.8789641179974,515.9362587409041,323.0
497.87144201236595,515.0642645595499,323.0
494.5935367662323,514.1735971276551,329.0
498.5441525275751,514.4528805241986,323.0
498.4462388926242,512.1425284158234,323.0
495.3593730486198,517.118124282301,323.0
498.52618525723517,513.269923471899,323.0
498.29929985779347,514.0373167994579,323.0
499.826071346346,512.3678751924582,323.0
495.366259395878,515.9672550939252,323.0
494.9457844646753,511.9816134593376,329.0
497.85554501395205,514.9431204201185,323.0
495.2736457301268,514.5881682916485,323.0
497.68060314887816,516.2387324394836,323.0
497.851777682896,516.0717176247731,323.0
496.42170323331493,513.1307164820922,323.0
499.4203686202826,517.1864828270033,323.0
497.34896707344546,514.0790464068592,323.0
497.1986087521504,512.2307849048457,323.0
500.0177233676446,513.9290453872381,323.0
496.5960231074563,515.1892492454643,323.0
494.52266836105804,514.5008626595704,329.0
497.7858017684116,512.270941335067,323.0
499.70812515617934,515.471048434862,323.0
497.8021152678068,514.2515211032517,323.0
495.6756280337119,515.5164178969876,323.0
497.7211264756912,515.7268779567481,323.0
494.46291892510635,517.1241337049427,329.0
496.843043385663,512.5459704916483,323.0
496.9727765812545,513.6457337101891,323.0
498.826229094502,516.6782564576022,323.0
496.98668857171276,515.4035767221693,323.0
494.8403489614859,513.4839280481251,329.0
497.56357042057425,517.2460674358549,323.0
495.57952257838906,512.5282343705564,323.0
496.54951742131357,517.2868580340314,323.0
499.01155179149845,516.4639211834836,323.0
494.4577772187272,512.6204702134382,329.0
497.58289916553525,516.9536712732452,323.0
496.41097405583355,513.1649555370095,323.0
494.71049285176815,511.8576073476387,329.0
497.3047914143394,513.5981622841854,323.0
498.15801071225036,514.154774426451,323.0
