sensor_x,sensor_y,sensor_z
1539.459745448662,1252.6868038597731,174.0
1535.5257081568104,1255.902436043867,174.0
1540.5734008399434,1254.3987925782774,174.0
1535.5278033078666,1252.6163402628326,174.0
1543.841216669748,1249.529694924589,174.0
1537.516203144517,1254.0521797322376,174.0
1541.9643741350405,1248.3452688569694,174.0
1542.945293431223,1249.682332663922,174.0
1535.7639060021286,1249.2997854088874,174.0
1537.203380934963,1256.7963130020466,174.0
1542.89532199018,1253.2058462136247,174.0
1543.309967073193,1256.0457691699191,174.0
1543.8353553824481,1248.4911418942945,174.0
1540.657757020216,1249.593097018509,174.0
1542.0677037659595,1256.5971062305937,174.0
1541.1799629461184,1255.6831154484555,174.0
1540.2424783194654,1255.0792189485246,174.0
1539.0468889119913,1248.5484798949537,174.0
1535.995379366052,1251.603090749519,174.0
1537.4617785515231,1250.3831668149153,174.0
1537.1984529046626,1252.3302028140092,174.0
1539.9705184456348,1249.5943175206396,174.0
1539.6394171486743,1250.5008118048104,174.0
1542.3067706739953,1251.9314754335687,174.0
1540.21189516987,1254.862850025922,174.0
1543.9506607474873,1250.088905204088,174.0
1538.0851001343758,1249.0585724061407,174.0
1540.87408792988,1253.5127607789148,174.0
1540.332437113092,1253.9243295470199,174.0
1538.3485767373188,1254.355137929644,174.0
1541.81193940846,1250.0107374782938,174.0
1543.000184576467,1248.7438194347021,174.0
1540.078534317676,1249.5234159394938,174.0
1542.7196293161355,1250.6249223087475,174.0
1535.7208123751777,1250.6474532255431,174.0
1541.2505203447736,1250.3093800167578,174.0
1541.534151970172,1253.970443738185,174.0
1539.0132544104667,1255.9234044279897,174.0
1540.5301730238969,1250.4991439054859,174.0
1536.8588703591358,1255.7788226344978,174.0
1540.6916469692615,1255.0476573281878,174.0
1535.0394192410677,1254.489648522908,174.0
1541.1094081318358,1256.3961612019007,174.0
1538.3585717604808,1255.123551857669,174.0
1541.6504642307261,1249.146572692262,174.0
1541.4688126148671,1256.0665658494759,174.0
1539.9349706840626,1249.084587382683,174.0
1543.355325412039,1250.048333831999,174.0
1541.0229755792188,1248.5562830763329,174.0
1538.2697288670454,1248.6992889514606,174.0
1542.8165812088303,1251.7352322554636,174.0
1538.4516782603125,1250.310847087604,174.0
1539.1209844692298,1256.833511160329,174.0
1539.398890060173,1250.6935417075626,174.0
1542.9125846659374,1256.6754359929732,174.0
1537.252176261351,1253.241311267621,174.0
1541.893631898742,1250.4658155207437,174.0
1535.0506101812155,1248.9961749826525,174.0
1542.9313409462163,1256.4565108990566,174.0
1542.389345008574,1256.8074876005503,174.0
1541.0458351718069,1253.1763183902876,174.0
1541.4273906924357,1248.5832066361552,174.0
1536.6571631622517,1249.320665148536,174.0
1539.3537156491175,1256.3010213015646,174.0
1537.253544749993,1250.8953196039724,174.0
1538.1636975826157,1248.30167657291,174.0
1538.9738446159945,1252.0450069510828,174.0
1540.132133834376,1253.0221755572295,174.0
1542.1449133424608,1255.1417821206214,174.0
1538.8702565154504,1252.6886182621315,174.0
1540.8455128382766,1255.2710143145966,174.0
1538.9286933780213,1251.9652419923666,174.0
1540.4563931333807,1248.197779008843,174.0
1537.5728339800837,1250.0468062286013,174.0
1541.0201552673789,1254.0294244002212,174.0
1537.395662314873,1257.0706105426862,174.0
1542.4016607397582,1256.2230844234075,174.0
1542.8159183739795,1252.3147466682424,174.0
1542.982832624358,1252.444379450065,174.0
1543.4008275876981,1253.9874327826337,174.0
1535.4286492671754,1257.0664358754566,174.0
1540.8746845857768,1248.398488039701,174.0
1540.3490632591227,1248.4559147459106,174.0
1538.6056589643033,1256.1686870980682,174.0
1541.1054677877744,1255.6110367748308,174.0
1537.6531483138142,1249.4060780054513,174.0
1542.029433738218,1248.5395718761154,174.0
1537.6342137168713,1250.405101258266,174.0
1536.5362548334458,1252.1606805425006,174.0
1543.6958419872988,1249.2472278120135,174.0
1536.0355600489308,1250.471618065976,174.0
1538.7810685198788,1250.8535113573307,174.0
1538.9476977437168,1254.678051817995,174.0
1537.2822263242754,1255.9055244649128,174.0
1542.71760019069,1256.197081822159,174.0
1542.6306477344406,1251.9820528920081,174.0
1538.2545873750005,1255.506379027516,174.0
1541.6429180134098,1256.780775328337,174.0
1537.6302691029205,1250.0218825406644,174.0
1539.905625258636,1250.4950019752832,174.0
1535.2040178124869,1249.1686082971162,174.0
1543.0174423743483,1250.5527853251624,174.0
1543.797348897342,1253.636468328175,174.0
1540.1958061621665,1252.3733121731148,174.0
1543.6742853408132,1253.2882051495224,174.0
1536.8153959774206,1252.7108683698511,174.0
1538.8722159155661,1249.2877539325784,174.0
1542.379094119695,1248.2909772584514,174.0
1540.5977961873627,1255.1283458425987,174.0
1539.3146820516902,1252.2521221794482,174.0
1539.5983042251735,1251.3485096763065,174.0
1543.6222741247566,1249.826034584742,174.0
1537.41358543401,1253.8041485156398,174.0
1543.9098698807197,1252.5397090227661,174.0
1535.8526795345854,1251.4243895897357,174.0
1539.8529556968258,1248.3484190332522,174.0
1542.4651813142061,1256.328692769881,174.0
1538.9722217108413,1250.479838555592,174.0
1535.9651473927922,1256.272243710089,174.0
1536.1835165920404,1252.0490624407598,174.0
1542.3133516562434,1252.2594086040785,174.0
1540.0274842799354,1248.717793846159,174.0
1542.9627978714698,1254.8428077455617,174.0
1537.922992591066,1254.6656276890276,174.0
1536.7462660829453,1255.8491793004987,174.0
1539.6444374900732,1248.5606513957339,174.0
1540.3888668711245,1252.5828564327132,174.0
1537.3488121036921,1249.1269383200583,174.0
1540.3098116786703,1253.0534157418492,174.0
1543.7634565247145,1256.5251092473789,174.0
1539.9132718726607,1255.447046746163,174.0
1538.1150666331637,1250.3465604528587,174.0
1535.136317739803,1254.0403088980443,174.0
1540.4180263127528,1254.7664901237283,174.0
1536.1181187930097,1248.4085685868467,174.0
1535.6116563597989,1248.4894582001723,174.0
1541.517076933349,1250.5039553012089,174.0
1541.9892195018633,1251.4950366185117,174.0
1543.7375865393074,1253.4194501458985,174.0
1539.2682773026784,1254.232769531761,174.0
1539.9799894478915,1251.5418177256975,174.0
1543.1024095819098,1256.5775574968732,174.0
1540.5363894689078,1252.6336422477336,174.0
1537.0445481269346,1254.6287917732277,174.0
1537.3773824752525,1253.4948197987937,174.0
1539.1681120847445,1253.6886816931342,174.0
1543.7007268424873,1250.3369490443315,174.0
1542.975254045929,1253.5337699592724,174.0
1539.6678900757813,1249.922285625542,174.0
1541.5773046528839,1248.971676399315,174.0
1537.0122990699126,1251.2501165943559,174.0
1539.7612642262775,1256.564204984887,174.0
1536.4143458442568,1252.5565709556176,174.0
1538.061817789676,1255.2274906689406,174.0
1541.2238195080963,1255.485723473046,174.0
1539.778578635103,1250.7696981540803,174.0
1540.2473731990808,1256.3656268846598,174.0
1539.1321233452566,1249.6649839344325,174.0
1541.6092009029676,1255.6245179911173,174.0
1537.4235262105185,1249.213052310751,174.0
1543.4052560881548,1255.918781801188,174.0
1535.5395036623765,1254.9761677507095,174.0
1539.9219040758908,1250.4320095545079,174.0
1541.4734986167612,1249.5368711050746,174.0
1539.9529617890037,1252.3665924649717,174.0
1540.0945532586106,1249.0512401395622,174.0
1537.7799302617586,1255.5121373651923,174.0
1543.7634943899752,1248.8903138244136,174.0
1540.1666801052177,1256.4796156042762,174.0
1537.1354594282348,1256.0582410874104,174.0
1542.0754702230993,1253.137880584189,174.0
1542.0561172361831,1252.8106964601282,174.0
1542.4039012977312,1253.5690870871501,174.0
1537.9394567598054,1255.787655332998,174.0
1536.3104135246238,1251.2152106191525,174.0
1542.6073670193664,1253.9932568896668,174.0
1536.140487696913,1251.9465518582556,174.0
1543.7102324270938,1256.987898961307,174.0
1542.0718092592494,1252.0808408072678,174.0
1541.323407485293,1255.4626474917654,174.0
1537.9896201535657,1255.3329686085124,174.0
1539.9807377277432,1248.9978103808567,174.0
1540.5347045725362,1253.9881201561916,174.0
1536.5212396511802,1250.4096008644315,174.0
1536.5823100134917,1256.4536040130258,174.0
1541.499439012832,1249.7559513062909,174.0
1541.6954577759782,1256.9709141316987,174.0
1542.3302827580314,1256.9968047937416,174.0
1542.1075101925405,1254.4482533538676,174.0
1535.9123588909883,1252.2877639072838,174.0
1537.8820164022209,1254.7102676873835,174.0
1543.636012053256,1249.8561162004146,174.0
1540.7020788643567,1255.398243744161,174.0
1543.9544462206982,1256.7258829593516,174.0
1542.7861592073014,1249.7900242603105,174.0
1535.1365142983482,1252.6210281329913,174.0
1542.9563165006596,1254.1712734343932,174.0
1537.9168399407447,1256.3397660069238,174.0
1543.7130315383095,1253.4313581503532,174.0
1535.5691364081383,1256.9572860712467,174.0
1542.0052246357163,1251.402167777911,174.0
1535.7192175763557,1249.5100081233188,174.0
1540.9475715515316,1256.0788724315562,174.0
1540.8341508188082,1250.813088936763,174.0
1541.844161483135,1248.503055324232,174.0
1540.8234256070173,1248.7929543748487,174.0
1540.835691013058,1249.2926604340691,174.0
1537.0514067617896,1255.113846156953,174.0
1537.5506700611013,1248.4701128615213,174.0
1541.7995164222782,1256.8319956865057,174.0
1537.3761741657072,1256.6682818208942,174.0
1543.6541962393499,1249.2750813386688,174.0
1541.336129483068,1254.3013375856317,174.0
1536.7042673219235,1249.453431496052,174.0
1537.1780406441283,1248.9553758472402,174.0
1537.1430586791087,1256.9520895996689,174.0
1540.6794179088772,1254.0547242891992,174.0
1537.0926717779896,1255.061168694415,174.0
1542.3757860195615,1255.2489102007005,174.0
1543.0022092825425,1254.9641208647263,174.0
1539.0200462357054,1252.6937818721021,174.0
1537.9827963528762,1250.2311149084876,174.0
1541.539733513983,1256.449676303891,174.0
1535.5845314171133,1254.071902734092,174.0
1541.5463365005496,1252.1837846013702,174.0
1539.6867338142056,1248.6500749612715,174.0
1537.8972156430991,1255.485512367051,174.0
1537.816923750462,1250.2911125739386,174.0
1535.4874369591382,1251.9972746303483,174.0
1540.8994738743959,1256.127320357531,174.0
1535.775450724255,1254.2743557218123,174.0
1541.991716837089,1251.3253626757034,174.0
1536.707424413265,1254.6958787288436,174.0
1535.7859871871372,1250.6466205061636,174.0
1536.2983949640427,1254.0063878445708,174.0
1540.4554596450334,1250.0020220974743,174.0
1535.3001474186383,1248.3771721819253,174.0
1535.1962251620123,1255.3532490412183,174.0
1540.452483991961,1251.180993733739,174.0
1538.0230388287823,1251.9012735631754,174.0
1539.4077435956142,1251.7317572988661,174.0
1536.9538771253597,1253.1035143342197,174.0
1541.692151645886,1251.9436606631077,174.0
1541.414871492614,1254.3610622588453,174.0
1541.1788900459628,1252.7077508427649,174.0
1542.8053494218111,1249.8491291342393,174.0
1539.6885943510104,1253.5712874327808,174.0
1539.2317780903288,1254.3585107259594,174.0
1534.995216106671,1256.5170988805335,174.0
1537.75371351587,1251.9267846825437,174.0
1508.6047294771754,466.8252261131293,160.0
1508.9113704874574,466.59300303582404,160.0
1510.205803790653,466.17105821902004,160.0
1505.5969587764898,465.6873561572206,160.0
1508.5126956312617,463.83634844484965,157.0
1511.345406441174,470.04836304345895,160.0
1511.771962603647,468.9617881236444,160.0
1509.7912741424211,466.4613001743378,160.0
1507.1082493667614,463.5417297858425,157.0
1509.2819655998962,466.84791621677863,160.0
1505.3701531572447,465.2638679107274,160.0
1512.9804047797004,464.1277246752608,157.0
1510.0448529015096,466.68742350104895,160.0
1506.311570007632,467.05505109705064,160.0
1506.465405832529,465.3408055131712,160.0
1512.754282004172,466.5294154860542,160.0
1505.148586003431,466.71524625184975,160.0
1505.1943501488652,468.2709719821695,160.0
1512.9211978921276,470.6533535632109,160.0
1508.0206014044904,470.97312623086884,160.0
1508.9596302666582,462.40415568999765,157.0
1510.9604194810297,462.648784831851,157.0
1511.3551634828375,465.0978303955951,160.0
1508.1635171732773,469.33533703284394,160.0
1509.8362190536595,469.3258345610708,160.0
1509.3327157942508,463.1843481318368,157.0
1504.777001764928,468.69228058322557,160.0
1512.6092857293024,465.7944589033454,160.0
1510.5544889267533,467.20768710503694,160.0
1506.7516942814893,471.04452900237476,160.0
1507.4570900986184,465.7678204585685,160.0
1508.5508560221328,465.57723175578855,160.0
1507.6900534894096,467.0521731294505,160.0
1509.3120506171103,469.2764210205155,160.0
1509.7627647728616,463.8061552318501,157.0
1506.1690045947719,467.1308648745138,160.0
1505.5512457402185,470.26888049626353,160.0
1506.4334485176062,468.71825460856087,160.0
1511.9722614280086,466.09952863972336,160.0
1512.5637963862494,465.89553988084276,160.0
1512.1433196093642,464.86629775274287,157.0
1507.1408579898716,467.5555480744548,160.0
1505.9435022671776,465.9660914908071,160.0
1504.236136193962,468.6730080592547,160.0
1510.4237248968138,466.15402274723056,160.0
1505.9444208775255,468.7646198668195,160.0
1504.581747375098,466.8688430761611,160.0
1512.507082368096,464.6247456912687,157.0
1510.2724275396295,465.94556362589447,160.0
1507.9392659922735,467.0996055895807,160.0
1509.2791045502854,465.93542368598656,160.0
1511.0732801598492,466.31918251194617,160.0
1506.8109218074467,467.4305350754525,160.0
1512.4804447488941,467.68567972911313,160.0
1507.7112289664963,470.7476009725754,160.0
1510.0641953262304,465.14128669445364,160.0
1505.6400392382359,466.61413897591143,160.0
1508.596872261096,465.49785557607186,160.0
1512.7505621321475,467.20740249667375,160.0
1512.7736414111846,463.8511551550192,157.0
1505.3763693813714,466.46960619952733,160.0
1506.8699137213991,469.66841283067816,160.0
1509.3431590284456,464.24814136815894,157.0
1509.6206095844332,465.9096143346887,160.0
1505.5986840439336,466.9153984153536,160.0
1513.0893073751874,463.32790975178307,157.0
1509.9051124690973,469.2417655176336,160.0
1506.4262154077471,465.4951073371275,160.0
1507.8806097264492,468.59921142142355,160.0
1510.7445282654198,464.70628449432314,157.0
1507.6261674898274,464.86457966165426,157.0
1511.1609610487121,463.6385216740685,157.0
1509.737455918384,469.57812215509466,160.0
1507.8493590037124,467.64597105601945,160.0
1506.558318572256,465.7222967949097,160.0
1508.1795949594311,468.56396935959845,160.0
1504.6640864590993,466.539333722671,160.0
1507.6342872261891,468.80655748399107,160.0
1508.7472944837623,471.2451147624239,160.0
1511.1307945740953,464.9154609814892,157.0
1508.7385836037877,466.5939346703298,160.0
1508.0722635806674,470.50012036055847,160.0
1505.9886376960503,470.9619648365799,160.0
1512.5512440970515,466.51058278993537,160.0
1510.379141943732,465.66561342773565,160.0
1506.560097605483,468.97945025444795,160.0
1508.977535995405,464.38839643090284,157.0
1504.4200776947177,469.196980315075,160.0
1508.39154689402,471.117771598505,160.0
1508.975258882643,467.3655911372503,160.0
1506.92109546174,470.58582187203984,160.0
1509.8511748059486,464.3746789232922,157.0
1506.1279664363644,466.61971860305954,160.0
1507.3784210778435,462.8223577789283,157.0
1505.1831599728812,462.90337871390335,157.0
1508.0110156243622,464.00851588801356,157.0
1506.4845248672589,470.32553303309265,160.0
1509.8860208216686,470.4866888812477,160.0
1506.5574675050161,466.6610461435498,160.0
1511.531127818671,465.184327127679,160.0
1506.2914376205504,468.3080249510252,160.0
1508.4711236728506,465.9687032200143,160.0
1512.700598621773,469.7023737686189,160.0
1504.7176416664859,466.83968897373074,160.0
1510.337646228925,470.62143601977334,160.0
1509.0124309318605,465.5070082402267,160.0
1508.7371876267785,463.45843976077924,157.0
1505.7901622077939,465.5178967286644,160.0
1506.9246837106343,463.8835442741872,157.0
1506.7607074664315,465.86487072209513,160.0
1512.0770982026963,463.731869500804,157.0
1512.4158586575932,465.55965002566603,160.0
1506.5823092316882,470.26189274191853,160.0
1504.7005052543477,463.3625082218965,157.0
1508.0231496978893,464.75874083032255,157.0
1506.43860378963,470.2808434015898,160.0
1507.7120673526204,464.60453514417196,157.0
1509.8500133208408,470.48219955286254,160.0
1507.8704778582774,462.5074197683193,157.0
1506.843141786842,470.7312296677007,160.0
1511.7871964661983,469.75180247607096,160.0
1512.5343069721814,470.1077868697358,160.0
1506.0310378612467,466.7346575364784,160.0
1510.234600234694,464.1537261371411,157.0
1506.3883702328171,469.0288963251156,160.0
1505.745208713551,465.05954111494583,160.0
1509.040662819247,464.59175370381837,157.0
1508.6051743438447,468.92385527733853,160.0
1505.7241578390856,468.95285655038447,160.0
1509.844942600788,462.5372849730802,157.0
1506.9703653013075,469.29999914551394,160.0
1507.0186882177327,462.61075179677505,157.0
1509.3861006169545,463.27336503493007,157.0
1509.390513788701,464.16475596356327,157.0
1510.9972315259201,465.9440424301177,160.0
1507.6870566361695,470.59523611884737,160.0
1512.7745289213872,470.0942310802572,160.0
1508.7890227108385,463.44087741215077,157.0
