sensor_x,sensor_y,sensor_z
1348.205022413075,396.51289560798205,250.0
1349.2116562730112,395.93450792251264,250.0
1350.3828049045476,395.0012895006836,250.0
1347.662663450498,394.02658290725753,250.0
1349.8887120699274,395.69422886613376,250.0
1347.2104733861115,396.54977319670024,250.0
1347.4835069775877,396.99716287657907,250.0
1347.62742406595,399.00069979176124,250.0
1346.3745511875659,396.47867735792,250.0
1346.0035082603736,395.5397986175611,250.0
1347.9548401804411,395.1616405450076,250.0
1348.1976159848582,395.0761147782337,250.0
1348.1853728304002,398.1511025662562,250.0
1349.7125795289305,395.1325758074127,250.0
1348.085399575189,398.4168654606499,250.0
1348.2402306672552,398.42476590899105,250.0
1346.596685758749,397.0628471557032,250.0
1348.0775094399105,396.9894472538314,250.0
1346.4780028914881,394.57287965606207,250.0
1349.5866159988045,396.963288349352,250.0
1348.1622506672586,394.4033304452659,250.0
1348.1679896827793,395.28786272325317,250.0
1349.7578994441737,395.21872899368844,250.0
1346.0806757295622,397.0152602093622,250.0
1350.0470023628022,395.3058133657907,250.0
1346.9963488646176,397.96331245339826,250.0
1348.4155713517523,396.54280471753844,250.0
1347.3740098602125,394.14590685802057,250.0
1346.4785946791517,397.5229260327175,250.0
1349.4646610482048,394.9444318374302,250.0
1346.2847671345437,395.55635875310276,250.0
1346.0398031824275,396.90179501082713,250.0
1349.158675175981,395.9660742677565,250.0
1345.9336903144515,396.1828728305025,250.0
1347.602779823125,396.08090976799195,250.0
1346.48925357856,397.42362749385717,250.0
1350.2310467155653,394.49709885495145,250.0
1349.8872933139194,397.7885741545618,250.0
1346.4330675560457,394.2281858904192,250.0
1349.5940420868872,398.32816817168845,250.0
1347.5582949265358,398.3911272831295,250.0
1350.4613979706212,394.45365411683,250.0
1346.0350229810813,397.06333198574856,250.0
1349.8970768137076,397.9099673792126,250.0
1345.9958869148866,394.40461079877247,250.0
1349.061710733267,394.7668676664691,250.0
1348.5546883215238,395.7947535254696,250.0
1349.6180819650576,397.3183566409525,250.0
1349.2179382813997,397.77477673822193,250.0
1350.6689808222072,397.23424119575026,250.0
1347.2039305242317,394.2880365179983,250.0
1349.8716619796535,397.06656266996094,250.0
1350.620855063675,397.59728346579413,250.0
1347.4856639742443,395.3421366566772,250.0
1346.4722643730706,398.559364940392,250.0
1346.1753082310477,394.1312673655463,250.0
1350.2031494766438,395.030333158956,250.0
1346.9487821566872,398.3915606649221,250.0
1348.4782465133408,397.43258922828426,250.0
1349.703749105598,394.2022550347631,250.0
1346.155005879019,397.88281742928666,250.0
1345.88836964307,396.848590544353,250.0
1348.4620954493967,397.13134230692634,250.0
1348.7098037377796,396.9831118222409,250.0
1346.0787657892151,396.75213884319714,250.0
1346.9672933484662,398.0024825324112,250.0
1347.4459322093155,394.5130841528517,250.0
1349.7469784796936,397.006500625357,250.0
1349.2010478628204,394.33614282355353,250.0
1350.1554850623352,398.4056238029415,250.0
1349.7966245889659,397.3552617232846,250.0
1347.9619031011202,396.7480112947017,250.0
1349.267903267763,398.2603139530674,250.0
1346.1913066992954,395.6065937692331,250.0
1350.1025899480305,398.4326781499224,250.0
1350.4874155206228,395.1530991332044,250.0
1349.438021772113,397.2797862285419,250.0
1346.1082729158684,396.8116295462131,250.0
1345.8380820407824,394.87733913877213,250.0
1347.7107609123275,397.31026053115755,250.0
1346.8182262712785,396.58080792947646,250.0
1347.724540922777,397.88214381993157,250.0
1347.0642611098992,397.36711510016306,250.0
1349.2293527822321,394.17300135366713,250.0
1348.968166082609,396.4550870864828,250.0
